	992873	772	other-wikipedia	.30-06_Springfield
240137	992873	45	StG_44	.30-06_Springfield
583698	992873	49	Weatherby	.30-06_Springfield
1637484	992873	164	Winchester_Model_70	.30-06_Springfield
6112782	992873	56	Slædepatruljen_Sirius	.30-06_Springfield
23567053	992873	14	Thompson_Autorifle	.30-06_Springfield
1211942	28059095	85	Wildcat_cartridge	.30-06_Springfield_Wildcat_Cartridges
	28059095	41	other	.30-06_Springfield_Wildcat_Cartridges
	28059095	181	other-empty	.30-06_Springfield_Wildcat_Cartridges
	28059095	489	other-google	.30-06_Springfield_Wildcat_Cartridges
	28059095	36	other-yahoo	.30-06_Springfield_Wildcat_Cartridges
28262442	28059095	15	.400_Whelen	.30-06_Springfield_Wildcat_Cartridges
13888345	28059095	15	.375_Whelen	.30-06_Springfield_Wildcat_Cartridges
854742	28059095	155	List_of_rifle_cartridges	.30-06_Springfield_Wildcat_Cartridges
6490914	28059095	81	.35_Whelen	.30-06_Springfield_Wildcat_Cartridges
6467399	28059095	53	.280_Remington	.30-06_Springfield_Wildcat_Cartridges
31538163	28059095	24	6.5-06_A-Square	.30-06_Springfield_Wildcat_Cartridges
2237890	28059095	148	.25-06_Remington	.30-06_Springfield_Wildcat_Cartridges
12329698	28059095	49	.338-06	.30-06_Springfield_Wildcat_Cartridges
1786319	28059095	173	.270_Winchester	.30-06_Springfield_Wildcat_Cartridges
	28059095	28	other-wikipedia	.30-06_Springfield_Wildcat_Cartridges
	28059095	46	other-bing	.30-06_Springfield_Wildcat_Cartridges
992873	28059095	130	.30-06_Springfield	.30-06_Springfield_Wildcat_Cartridges
	1838625	365	other-empty	.30-40_Krag
	1838625	1487	other-google	.30-40_Krag
	1838625	179	other-yahoo	.30-40_Krag
854742	1838625	142	List_of_rifle_cartridges	.30-40_Krag
17275	1838625	174	Krag-Jørgensen	.30-40_Krag
7360412	1838625	28	M1895_Colt-Browning_machine_gun	.30-40_Krag
15280457	1838625	12	P.O._Ackley	.30-40_Krag
2468395	1838625	36	.45-70	.30-40_Krag
18509293	1838625	71	6mm_Lee_Navy	.30-40_Krag
312871	1838625	15	Battle_of_San_Juan_Hill	.30-40_Krag
28265	1838625	26	Spanish–American_War	.30-40_Krag
239427	1838625	45	Table_of_handgun_and_rifle_cartridges	.30-40_Krag
328032	1838625	29	Winchester_rifle	.30-40_Krag
8921280	1838625	37	Shiloh_Rifle_Manufacturing_Company	.30-40_Krag
	1838625	124	other	.30-40_Krag
5020588	1838625	20	Remington_Rolling_Block_rifle	.30-40_Krag
6032914	1838625	272	Springfield_Model_1892-99	.30-40_Krag
530903	1838625	204	.45_ACP	.30-40_Krag
992873	1838625	347	.30-06_Springfield	.30-40_Krag
2927603	1838625	18	6.5×52mm_Mannlicher-Carcano	.30-40_Krag
13057	1838625	34	Gatling_gun	.30-40_Krag
3104049	1838625	183	.30-03	.30-40_Krag
1261673	1838625	48	7×57mm_Mauser	.30-40_Krag
9049636	1838625	13	.303_Savage	.30-40_Krag
1057901	1838625	32	7_mm_caliber	.30-40_Krag
3096150	1838625	221	.30-30_Winchester	.30-40_Krag
309248	1838625	12	Mauser	.30-40_Krag
8512523	1838625	15	Ruger_No._1	.30-40_Krag
9049046	1838625	36	Savage_Model_99	.30-40_Krag
13889750	1838625	126	Winchester_Model_1895	.30-40_Krag
	1838625	224	other-bing	.30-40_Krag
	1838625	131	other-wikipedia	.30-40_Krag
239427	9409212	33	Table_of_handgun_and_rifle_cartridges	.300_H&H_Magnum
	9409212	44	other	.300_H&H_Magnum
	9409212	71	other-bing	.300_H&H_Magnum
	9409212	46	other-wikipedia	.300_H&H_Magnum
1637484	9409212	17	Winchester_Model_70	.300_H&H_Magnum
13112627	9409212	12	.375_Ruger	.300_H&H_Magnum
14292998	9409212	19	.308_Norma_Magnum	.300_H&H_Magnum
4756744	9409212	15	.300_Remington_SA_Ultra_Mag	.300_H&H_Magnum
12755454	9409212	98	.300_Weatherby_Magnum	.300_H&H_Magnum
6467625	9409212	150	7mm_Remington_Magnum	.300_H&H_Magnum
4683430	9409212	76	.300_Winchester_Magnum	.300_H&H_Magnum
12820965	9409212	36	.270_Weatherby_Magnum	.300_H&H_Magnum
4013914	9409212	53	.375_Holland_&_Holland_Magnum	.300_H&H_Magnum
854742	9409212	113	List_of_rifle_cartridges	.300_H&H_Magnum
	9409212	153	other-empty	.300_H&H_Magnum
	9409212	66	other-yahoo	.300_H&H_Magnum
	9409212	641	other-google	.300_H&H_Magnum
	9409212	11	other-twitter	.300_H&H_Magnum
8512523	9409212	13	Ruger_No._1	.300_H&H_Magnum
41924111	9409212	17	Remington_Model_721	.300_H&H_Magnum
1006274	9409212	16	Headspace_(firearms)	.300_H&H_Magnum
9429152	9409212	20	.264_Winchester_Magnum	.300_H&H_Magnum
1845216	9409212	36	Holland_&_Holland	.300_H&H_Magnum
12084791	9409212	14	9.3×64mm_Brenneke	.300_H&H_Magnum
	4756744	45	other-yahoo	.300_Remington_SA_Ultra_Mag
	4756744	541	other-google	.300_Remington_SA_Ultra_Mag
	4756744	24	other	.300_Remington_SA_Ultra_Mag
239427	4756744	19	Table_of_handgun_and_rifle_cartridges	.300_Remington_SA_Ultra_Mag
	4756744	109	other-empty	.300_Remington_SA_Ultra_Mag
7847862	4756744	15	DPMS_Panther_Arms	.300_Remington_SA_Ultra_Mag
	4756744	67	other-bing	.300_Remington_SA_Ultra_Mag
	4756744	67	other-wikipedia	.300_Remington_SA_Ultra_Mag
1345796	4756744	40	Winchester_Short_Magnum	.300_Remington_SA_Ultra_Mag
1034202	4756744	46	AR-10	.300_Remington_SA_Ultra_Mag
28999205	4756744	18	Remington_Ultra_Magnum	.300_Remington_SA_Ultra_Mag
854742	4756744	111	List_of_rifle_cartridges	.300_Remington_SA_Ultra_Mag
	33270744	30	other	.300_Ruger_Compact_Magnum
239427	33270744	22	Table_of_handgun_and_rifle_cartridges	.300_Ruger_Compact_Magnum
	33270744	604	other-google	.300_Ruger_Compact_Magnum
	33270744	57	other-yahoo	.300_Ruger_Compact_Magnum
	33270744	68	other-empty	.300_Ruger_Compact_Magnum
854742	33270744	95	List_of_rifle_cartridges	.300_Ruger_Compact_Magnum
	33270744	84	other-bing	.300_Ruger_Compact_Magnum
	33270744	19	other-wikipedia	.300_Ruger_Compact_Magnum
8521852	33270744	43	.300_Winchester_Short_Magnum	.300_Ruger_Compact_Magnum
4013914	12755454	15	.375_Holland_&_Holland_Magnum	.300_Weatherby_Magnum
3376003	12755454	42	.257_Weatherby_Magnum	.300_Weatherby_Magnum
5441010	12755454	22	.30-378_Weatherby_Magnum	.300_Weatherby_Magnum
14048027	12755454	12	.340_Weatherby_Magnum	.300_Weatherby_Magnum
854742	12755454	204	List_of_rifle_cartridges	.300_Weatherby_Magnum
1776479	12755454	12	Magnum	.300_Weatherby_Magnum
583698	12755454	163	Weatherby	.300_Weatherby_Magnum
1637484	12755454	16	Winchester_Model_70	.300_Weatherby_Magnum
	12755454	23	other-twitter	.300_Weatherby_Magnum
	12755454	1586	other-google	.300_Weatherby_Magnum
	12755454	137	other-yahoo	.300_Weatherby_Magnum
31602056	12755454	54	Weatherby_Mark_V	.300_Weatherby_Magnum
	12755454	85	other	.300_Weatherby_Magnum
239427	12755454	30	Table_of_handgun_and_rifle_cartridges	.300_Weatherby_Magnum
	12755454	308	other-empty	.300_Weatherby_Magnum
6490790	12755454	11	8mm_Remington_Magnum	.300_Weatherby_Magnum
8570935	12755454	53	.300_Remington_Ultra_Magnum	.300_Weatherby_Magnum
8521852	12755454	46	.300_Winchester_Short_Magnum	.300_Weatherby_Magnum
1057901	12755454	39	7_mm_caliber	.300_Weatherby_Magnum
	12755454	143	other-wikipedia	.300_Weatherby_Magnum
	12755454	162	other-bing	.300_Weatherby_Magnum
6467789	12755454	13	Belted_magnum	.300_Weatherby_Magnum
4683430	12755454	538	.300_Winchester_Magnum	.300_Weatherby_Magnum
17703030	12755454	21	7mm_Weatherby_Magnum	.300_Weatherby_Magnum
9409212	12755454	31	.300_H&H_Magnum	.300_Weatherby_Magnum
4740632	12755454	11	.378_Weatherby_Magnum	.300_Weatherby_Magnum
4756744	12755454	15	.300_Remington_SA_Ultra_Mag	.300_Weatherby_Magnum
15580374	12755454	11	Main_Page	.300_Weatherby_Magnum
29009448	4683430	499	M2010_Enhanced_Sniper_Rifle	.300_Winchester_Magnum
7856579	4683430	138	Sako_TRG	.300_Winchester_Magnum
854884	4683430	56	List_of_handgun_cartridges	.300_Winchester_Magnum
1209196	4683430	289	Remington_Model_700	.300_Winchester_Magnum
2572390	4683430	20	SR-25	.300_Winchester_Magnum
636867	4683430	263	List_of_sniper_rifles	.300_Winchester_Magnum
8512523	4683430	13	Ruger_No._1	.300_Winchester_Magnum
35334121	4683430	76	Remington_MSR	.300_Winchester_Magnum
24237133	4683430	32	Equipment_of_the_United_States_Army	.300_Winchester_Magnum
9429841	4683430	40	.260_Remington	.300_Winchester_Magnum
8570935	4683430	25	.300_Remington_Ultra_Magnum	.300_Winchester_Magnum
8521852	4683430	231	.300_Winchester_Short_Magnum	.300_Winchester_Magnum
90016	4683430	53	Big_five_game	.300_Winchester_Magnum
20307536	4683430	11	CZ_550	.300_Winchester_Magnum
1031546	4683430	394	.308_Winchester	.300_Winchester_Magnum
13827373	4683430	14	Black_Talon	.300_Winchester_Magnum
9004107	4683430	25	Browning_BLR	.300_Winchester_Magnum
30871643	4683430	95	FN_5.7×28mm	.300_Winchester_Magnum
246728	4683430	693	.50_BMG	.300_Winchester_Magnum
37675947	4683430	15	FN_Ballista	.300_Winchester_Magnum
4157649	4683430	12	.243_Winchester_Super_Short_Magnum	.300_Winchester_Magnum
1057901	4683430	75	7_mm_caliber	.300_Winchester_Magnum
3096150	4683430	12	.30-30_Winchester	.300_Winchester_Magnum
1786319	4683430	21	.270_Winchester	.300_Winchester_Magnum
689792	4683430	257	.338_Lapua_Magnum	.300_Winchester_Magnum
43273280	4683430	16	H-S_Precision_Pro_Series_2000_HTR	.300_Winchester_Magnum
737928	4683430	110	Accuracy_International_Arctic_Warfare	.300_Winchester_Magnum
35023	4683430	120	7.62_mm_caliber	.300_Winchester_Magnum
6467625	4683430	28	7mm_Remington_Magnum	.300_Winchester_Magnum
14292998	4683430	47	.308_Norma_Magnum	.300_Winchester_Magnum
12162347	4683430	45	DSR-Precision_GmbH_DSR-1	.300_Winchester_Magnum
24977397	4683430	29	Equipment_of_the_United_States_Navy	.300_Winchester_Magnum
8826561	4683430	38	.338_Federal	.300_Winchester_Magnum
33270744	4683430	19	.300_Ruger_Compact_Magnum	.300_Winchester_Magnum
26436345	4683430	20	GOL_Sniper_Magnum	.300_Winchester_Magnum
4756744	4683430	28	.300_Remington_SA_Ultra_Mag	.300_Winchester_Magnum
9409212	4683430	106	.300_H&H_Magnum	.300_Winchester_Magnum
6556453	4683430	13	Armalite_AR-30	.300_Winchester_Magnum
992873	4683430	38	.30-06_Springfield	.300_Winchester_Magnum
737919	4683430	619	Accuracy_International_AWM	.300_Winchester_Magnum
877616	4683430	95	M40_rifle	.300_Winchester_Magnum
15580374	4683430	104	Main_Page	.300_Winchester_Magnum
695808	4683430	167	Walther_WA_2000	.300_Winchester_Magnum
	4683430	715	other	.300_Winchester_Magnum
239427	4683430	90	Table_of_handgun_and_rifle_cartridges	.300_Winchester_Magnum
452905	4683430	324	Sniper_rifle	.300_Winchester_Magnum
58221	4683430	523	United_States_Secret_Service	.300_Winchester_Magnum
1776479	4683430	27	Magnum	.300_Winchester_Magnum
34437550	4683430	16	SSG08	.300_Winchester_Magnum
29216368	4683430	15	Savage_110_BA	.300_Winchester_Magnum
17297699	4683430	17	Remington_Model_770	.300_Winchester_Magnum
41871870	4683430	33	List_of_modern_equipment_of_the_German_Army	.300_Winchester_Magnum
854742	4683430	779	List_of_rifle_cartridges	.300_Winchester_Magnum
504626	4683430	271	M24_Sniper_Weapon_System	.300_Winchester_Magnum
30871355	4683430	379	7.62×51mm_NATO	.300_Winchester_Magnum
21682510	4683430	11	.338_Norma_Magnum	.300_Winchester_Magnum
5201316	4683430	57	.338_Winchester_Magnum	.300_Winchester_Magnum
34271398	4683430	44961	Chris_Kyle	.300_Winchester_Magnum
4013914	4683430	39	.375_Holland_&_Holland_Magnum	.300_Winchester_Magnum
1663105	4683430	24	.243_Winchester	.300_Winchester_Magnum
5965958	4683430	25	Break-action	.300_Winchester_Magnum
175965	4683430	187	Caliber	.300_Winchester_Magnum
32247256	4683430	16	CZ-805_BREN	.300_Winchester_Magnum
15669510	4683430	24	Desert_Tactical_Arms_Stealth_Recon_Scout	.300_Winchester_Magnum
4107368	4683430	30	Blaser_R93_Tactical	.300_Winchester_Magnum
27477133	4683430	14	Howa_M1500	.300_Winchester_Magnum
16930007	4683430	92	6.5mm_Creedmoor	.300_Winchester_Magnum
1061627	4683430	13	.44-40_Winchester	.300_Winchester_Magnum
1966049	4683430	108	Gauge_(bore_diameter)	.300_Winchester_Magnum
1637484	4683430	58	Winchester_Model_70	.300_Winchester_Magnum
583698	4683430	23	Weatherby	.300_Winchester_Magnum
28123	4683430	154	Sniper	.300_Winchester_Magnum
38048372	4683430	15	Suppressor	.300_Winchester_Magnum
1533534	4683430	30	Winchester_Repeating_Arms_Company	.300_Winchester_Magnum
	4683430	1190	other-bing	.300_Winchester_Magnum
779057	4683430	24	Winchester_Magnum	.300_Winchester_Magnum
	4683430	757	other-wikipedia	.300_Winchester_Magnum
	4683430	12	other-facebook	.300_Winchester_Magnum
	4683430	4189	other-empty	.300_Winchester_Magnum
	4683430	968	other-yahoo	.300_Winchester_Magnum
	4683430	213	other-twitter	.300_Winchester_Magnum
	4683430	16682	other-google	.300_Winchester_Magnum
36893357	14292998	20	.300_Norma_Magnum	.308_Norma_Magnum
4013914	14292998	14	.375_Holland_&_Holland_Magnum	.308_Norma_Magnum
854742	14292998	163	List_of_rifle_cartridges	.308_Norma_Magnum
	14292998	136	other-empty	.308_Norma_Magnum
239427	14292998	27	Table_of_handgun_and_rifle_cartridges	.308_Norma_Magnum
	14292998	31	other	.308_Norma_Magnum
	14292998	33	other-wikipedia	.308_Norma_Magnum
	14292998	59	other-bing	.308_Norma_Magnum
	14292998	599	other-google	.308_Norma_Magnum
	14292998	67	other-yahoo	.308_Norma_Magnum
13313070	14292998	16	.358_Norma_Magnum	.308_Norma_Magnum
1097449	14292998	15	Norma_Precision	.308_Norma_Magnum
4683430	14292998	83	.300_Winchester_Magnum	.308_Norma_Magnum
9409212	14292998	16	.300_H&H_Magnum	.308_Norma_Magnum
35023	14292998	112	7.62_mm_caliber	.308_Norma_Magnum
4381436	15211025	46	Remington_Model_14	.30_Remington
854742	15211025	154	List_of_rifle_cartridges	.30_Remington
	15211025	154	other-empty	.30_Remington
22658078	15211025	119	Remington_Model_8	.30_Remington
5020588	15211025	23	Remington_Rolling_Block_rifle	.30_Remington
	15211025	41	other	.30_Remington
13202614	15211025	21	Remington_Model_30	.30_Remington
	15211025	577	other-google	.30_Remington
	15211025	61	other-yahoo	.30_Remington
28997320	15211025	58	300_AAC_Blackout_(7.62×35mm)	.30_Remington
10719968	15211025	13	.35_Remington	.30_Remington
1912804	15211025	492	6.8_mm_Remington_SPC	.30_Remington
528649	15211025	17	.40_S&W	.30_Remington
21139673	15211025	19	.25_Remington	.30_Remington
	15211025	89	other-bing	.30_Remington
	15211025	49	other-wikipedia	.30_Remington
870882	15211025	202	10mm_Auto	.30_Remington
7857838	15211025	29	.300_Savage	.30_Remington
	17700773	53	other-empty	.310_Cadet
	17700773	16	other	.310_Cadet
	17700773	20	other-bing	.310_Cadet
	17700773	16	other-yahoo	.310_Cadet
	17700773	233	other-google	.310_Cadet
17699853	17700773	27	Martini_Cadet	.310_Cadet
854742	43485685	13	List_of_rifle_cartridges	.318_Westley_Richards
3624339	43485685	75	Nitro_Express	.318_Westley_Richards
	43485685	70	other-empty	.318_Westley_Richards
	43485685	85	other-google	.318_Westley_Richards
5516757	43485685	21	Westley_Richards	.318_Westley_Richards
	12141672	13	other-bing	.32
	12141672	33	other-wikipedia	.32
	12141672	12	other-yahoo	.32
	12141672	160	other-google	.32
	12141672	143	other-empty	.32
15580374	12141672	18	Main_Page	.32
	17045974	30	other	.32-40_Ballard
12141672	17045974	14	.32	.32-40_Ballard
9049046	17045974	11	Savage_Model_99	.32-40_Ballard
854742	17045974	54	List_of_rifle_cartridges	.32-40_Ballard
	17045974	100	other-empty	.32-40_Ballard
	17045974	47	other-yahoo	.32-40_Ballard
	17045974	448	other-google	.32-40_Ballard
	17045974	48	other-bing	.32-40_Ballard
	17045974	17	other-wikipedia	.32-40_Ballard
	18730773	42	other-empty	.33-40_Pope
17045974	18730773	53	.32-40_Ballard	.33-40_Pope
43485685	30181320	19	.318_Westley_Richards	.333_Jeffery
20383122	30181320	35	Hesketh_Hesketh-Prichard	.333_Jeffery
	30181320	45	other-empty	.333_Jeffery
	30181320	84	other-google	.333_Jeffery
44367081	30181320	11	W.J._Jeffery_&_Co	.333_Jeffery
854742	30181320	83	List_of_rifle_cartridges	.333_Jeffery
	8826561	295	other-empty	.338_Federal
	8826561	1632	other-google	.338_Federal
	8826561	178	other-yahoo	.338_Federal
	8826561	113	other	.338_Federal
239427	8826561	33	Table_of_handgun_and_rifle_cartridges	.338_Federal
	8826561	242	other-bing	.338_Federal
	8826561	115	other-wikipedia	.338_Federal
1031546	8826561	195	.308_Winchester	.338_Federal
42642403	8826561	34	.338_Ruger_Compact_Magnum	.338_Federal
1058014	8826561	74	8_mm_caliber	.338_Federal
9429841	8826561	87	.260_Remington	.338_Federal
16930007	8826561	95	6.5mm_Creedmoor	.338_Federal
854742	8826561	219	List_of_rifle_cartridges	.338_Federal
15580374	8826561	15	Main_Page	.338_Federal
21628145	8826561	30	.338_Marlin_Express	.338_Federal
7847862	8826561	31	DPMS_Panther_Arms	.338_Federal
	21628145	34	other	.338_Marlin_Express
239427	21628145	35	Table_of_handgun_and_rifle_cartridges	.338_Marlin_Express
5213782	21628145	36	Marlin_Model_336	.338_Marlin_Express
	21628145	111	other-empty	.338_Marlin_Express
	21628145	586	other-google	.338_Marlin_Express
	21628145	19	other-wikipedia	.338_Marlin_Express
	2705269	105	other-empty	.338_Whisper
	2705269	11	other	.338_Whisper
1193460	2705269	60	Subsonic_ammunition	.338_Whisper
5748976	2705269	42	Whisper_(cartridge_family)	.338_Whisper
	2705269	12	other-bing	.338_Whisper
	2705269	13	other-wikipedia	.338_Whisper
1058014	2705269	72	8_mm_caliber	.338_Whisper
	2705269	213	other-google	.338_Whisper
	2705269	13	other-yahoo	.338_Whisper
854742	2705269	46	List_of_rifle_cartridges	.338_Whisper
4623280	17046800	89	Winchester_Model_71	.348_Winchester
	17046800	56	other	.348_Winchester
	17046800	155	other-empty	.348_Winchester
239427	17046800	27	Table_of_handgun_and_rifle_cartridges	.348_Winchester
328032	17046800	45	Winchester_rifle	.348_Winchester
21167374	17046800	20	Winchester_Model_1886	.348_Winchester
	17046800	68	other-bing	.348_Winchester
	17046800	34	other-wikipedia	.348_Winchester
29639758	17046800	24	.500_Linebaugh	.348_Winchester
5201177	17046800	45	.444_Marlin	.348_Winchester
25205175	17046800	62	.50_Alaskan	.348_Winchester
854742	17046800	102	List_of_rifle_cartridges	.348_Winchester
12742264	17046800	56	.358_Winchester	.348_Winchester
19740470	17046800	55	.33_Winchester	.348_Winchester
	17046800	85	other-yahoo	.348_Winchester
	17046800	608	other-google	.348_Winchester
	43486344	78	other-google	.350_Rigby
	43486344	49	other-empty	.350_Rigby
3624339	43486344	45	Nitro_Express	.350_Rigby
854742	43486344	25	List_of_rifle_cartridges	.350_Rigby
854742	13171429	58	List_of_rifle_cartridges	.351_Winchester_Self-Loading
20896914	13171429	26	.35_Winchester_Self-Loading	.351_Winchester_Self-Loading
20931662	13171429	55	.401_Winchester_Self-Loading	.351_Winchester_Self-Loading
381602	13171429	85	Baby_Face_Nelson	.351_Winchester_Self-Loading
20930399	13171429	29	.32_Winchester_Self-Loading	.351_Winchester_Self-Loading
	13171429	419	other-google	.351_Winchester_Self-Loading
	13171429	60	other-yahoo	.351_Winchester_Self-Loading
21036743	13171429	178	Winchester_Model_1907	.351_Winchester_Self-Loading
	13171429	54	other-bing	.351_Winchester_Self-Loading
	13171429	32	other-wikipedia	.351_Winchester_Self-Loading
	13171429	102	other-empty	.351_Winchester_Self-Loading
239427	13171429	14	Table_of_handgun_and_rifle_cartridges	.351_Winchester_Self-Loading
	13171429	32	other	.351_Winchester_Self-Loading
1049648	13171429	21	9_mm_caliber	.351_Winchester_Self-Loading
24248654	13171429	24	Ribeyrolle_1918_automatic_carbine	.351_Winchester_Self-Loading
854884	22281840	57	List_of_handgun_cartridges	.356_TSW
26077246	22281840	14	.35_S&W_Auto	.356_TSW
	22281840	93	other-google	.356_TSW
	22281840	15	other-yahoo	.356_TSW
	22281840	73	other-empty	.356_TSW
9074186	22281840	23	Smith_&_Wesson_Centennial	.356_TSW
	22281840	16	other-bing	.356_TSW
	22281840	11	other-wikipedia	.356_TSW
6895874	532604	90	Modern_equipment_of_the_French_Army	.357_Magnum
13240008	532604	13	Ruger_SP-101	.357_Magnum
5836808	532604	53	Ruger_GP100	.357_Magnum
3032383	532604	17	Moon_clip	.357_Magnum
331689	532604	13	Michael_Shermer	.357_Magnum
21103420	532604	42	Ruger_LCR	.357_Magnum
20891885	532604	38	Ruger_Security_Six	.357_Magnum
21276120	532604	47	MP412_REX	.357_Magnum
22519509	532604	12	Murder_of_Katherine_Ann_Olson	.357_Magnum
17686482	532604	31	Ruger_Vaquero	.357_Magnum
1776479	532604	346	Magnum	.357_Magnum
1131674	532604	29	Muzzle_energy	.357_Magnum
25794	532604	118	Revolver	.357_Magnum
1334113	532604	18	Personal_armor	.357_Magnum
11889886	532604	205	Marcus_Luttrell	.357_Magnum
25730246	532604	12	Korth_Combat	.357_Magnum
13737682	532604	58	Charter_Arms_Bulldog	.357_Magnum
173103	532604	868	.38_Special	.357_Magnum
1061845	532604	16	.38_Short_Colt	.357_Magnum
13495601	532604	12	Firearms_in_Miami_Vice	.357_Magnum
1378354	532604	67	1986_FBI_Miami_shootout	.357_Magnum
739349	532604	30	Bulletproof_glass	.357_Magnum
5613578	532604	41	Elmer_Keith	.357_Magnum
870819	532604	68	.45_Colt	.357_Magnum
13060731	532604	85	Gerard_Way	.357_Magnum
2936630	532604	11	Frontier_Middle_School_shooting	.357_Magnum
1345096	532604	11	Automatic_revolver	.357_Magnum
12742264	532604	17	.358_Winchester	.357_Magnum
155997	532604	55	Boyz_n_the_Hood	.357_Magnum
175965	532604	295	Caliber	.357_Magnum
	532604	2119	other-empty	.357_Magnum
4351921	532604	23	Smith_&_Wesson_Ladysmith	.357_Magnum
584327	532604	13	Soft-point_bullet	.357_Magnum
6983157	532604	57	Snubnosed_revolver	.357_Magnum
5700436	532604	15	Winchester_Model_1894	.357_Magnum
	532604	748	other	.357_Magnum
1339615	532604	143	Stopping_power	.357_Magnum
58221	532604	121	United_States_Secret_Service	.357_Magnum
10678757	532604	27	Smith_&_Wesson_Model_60	.357_Magnum
3925840	532604	114	Richardson_High_School	.357_Magnum
328032	532604	51	Winchester_rifle	.357_Magnum
1363263	532604	20	The_Professionals_(TV_series)	.357_Magnum
192253	532604	27	Ross_McWhirter	.357_Magnum
17275410	532604	12	Ruger_Bisley	.357_Magnum
1895938	532604	73	Taurus_(manufacturer)	.357_Magnum
3795390	532604	160	Smith_&_Wesson_Model_27	.357_Magnum
16794505	532604	12	T-98_Kombat	.357_Magnum
556375	532604	13	Repeating_rifle	.357_Magnum
239427	532604	193	Table_of_handgun_and_rifle_cartridges	.357_Magnum
459237	532604	17	Starsky_&_Hutch	.357_Magnum
703942	532604	13	Veronica_Guerin	.357_Magnum
	532604	831	other-wikipedia	.357_Magnum
18300002	532604	15	Smith_&_Wesson_Model_640	.357_Magnum
21036743	532604	15	Winchester_Model_1907	.357_Magnum
3270390	532604	42	Smith_&_Wesson_Model_586	.357_Magnum
8574588	532604	15	Winchester_Model_1892	.357_Magnum
8059637	532604	32	Smith_&_Wesson_Model_28	.357_Magnum
1443354	532604	124	Smith_&_Wesson_Model_19	.357_Magnum
8597529	532604	33	Smith_&_Wesson_Model_13	.357_Magnum
2922404	532604	27	Smith_&_Wesson_Model_10	.357_Magnum
	532604	787	other-bing	.357_Magnum
38004407	532604	17	Smith_&_Wesson_Governor	.357_Magnum
36740309	532604	46	Smith_&_Wesson_Bodyguard	.357_Magnum
8879941	532604	20	Smith_&_Wesson_Model_64	.357_Magnum
1548825	532604	454	.357	.357_Magnum
13746	532604	16	Hydrostatic_shock	.357_Magnum
27346414	532604	42	Assassination_of_Benigno_Aquino,_Jr.	.357_Magnum
639888	532604	469	Colt_Python	.357_Magnum
2777217	532604	43	Henry_Repeating_Arms	.357_Magnum
1057952	532604	69	.41_Remington_Magnum	.357_Magnum
753103	532604	15	Chicago_Police_Department	.357_Magnum
5013710	532604	18	George_S._Patton's_speech_to_the_Third_Army	.357_Magnum
24976495	532604	73	2009_Fort_Hood_shooting	.357_Magnum
4510706	532604	12	Assassination_of_Olof_Palme	.357_Magnum
14456545	532604	91	.327_Federal_Magnum	.357_Magnum
609697	532604	33	9×19mm_Parabellum	.357_Magnum
33597211	532604	27	Hey_Man_Nice_Shot	.357_Magnum
1050806	532604	14	.30_Carbine	.357_Magnum
20459506	532604	19	.22_Extra_Long	.357_Magnum
12253241	532604	17	.460_Rowland	.357_Magnum
21762974	532604	21	Colt_M1892	.357_Magnum
27484048	532604	47	Chiappa_Rhino	.357_Magnum
498910	532604	94	Colt_Single_Action_Army	.357_Magnum
6145240	532604	14	.32_H&R_Magnum	.357_Magnum
1061432	532604	18	.256_Winchester_Magnum	.357_Magnum
1863338	532604	66	Allen_Lee_Davis	.357_Magnum
1728643	532604	47	Jeremy_(song)	.357_Magnum
1184204	532604	31	Delonte_West	.357_Magnum
870882	532604	93	10mm_Auto	.357_Magnum
347098	532604	17	Going_postal	.357_Magnum
3190982	532604	20	Colt_King_Cobra	.357_Magnum
13827373	532604	19	Black_Talon	.357_Magnum
506294	532604	27	Centerfire_ammunition	.357_Magnum
708013	532604	42	.50_Action_Express	.357_Magnum
1049648	532604	91	9_mm_caliber	.357_Magnum
530938	532604	409	.357_SIG	.357_Magnum
79270	532604	24	Cartridge_(firearms)	.357_Magnum
854884	532604	402	List_of_handgun_cartridges	.357_Magnum
6758761	532604	20	LAR_Grizzly_Win_Mag	.357_Magnum
1288861	532604	75	Mateba_Autorevolver	.357_Magnum
2934189	532604	13	Rusty_Hamer	.357_Magnum
4876283	532604	19	Law_enforcement_in_the_United_States	.357_Magnum
219243	532604	11	Right_to_keep_and_bear_arms	.357_Magnum
2206965	532604	30	Rim_(firearms)	.357_Magnum
2417648	532604	16	Martin_Cahill	.357_Magnum
2066089	532604	18	Marlin_Firearms	.357_Magnum
2769899	532604	18	List_of_James_Bond_firearms	.357_Magnum
8493811	532604	26	Ruger_Redhawk	.357_Magnum
595120	532604	16	Samuel_Byck	.357_Magnum
171045	532604	104	Robert_Downey,_Jr.	.357_Magnum
4230330	532604	117	Ruger_Blackhawk	.357_Magnum
	532604	670	other-yahoo	.357_Magnum
	532604	11616	other-google	.357_Magnum
	532604	65	other-twitter	.357_Magnum
35134492	532604	44	Toulouse_and_Montauban_shootings	.357_Magnum
2508424	532604	70	Wonder_Nine	.357_Magnum
1783722	532604	14	Simon_&_Simon	.357_Magnum
3270760	532604	125	Smith_&_Wesson_Model_686	.357_Magnum
11867089	532604	18	Super_magnum	.357_Magnum
189723	532604	245	Smith_&_Wesson	.357_Magnum
796355	532604	14	Smith_&_Wesson_Model_29	.357_Magnum
1006076	532604	77	.44_Magnum	.357_Magnum
